"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2025-01-02","Trader Joe's",74.36,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2025-01-02","Spotify",11.99,"posted","Subscriptions","Needs",false,,"regular","Chase Unlimited","9835",,"Spotify"
"2025-01-02","External Deposit: Meta - Direct Dep",-426,"posted","",,true,,"income","Regular Checking","5918",,""
"2025-01-02","Direct Deposit Meta Direct Dep (cash)",-5373.44,"posted","",,true,,"income","Cash Management (Joint Tenants in Common)","3880",,""
"2025-01-02","Direct Deposit Alameda Healpr Payment (cash)",-5240.96,"posted","",,true,,"income","Cash Management (Joint Tenants in Common)","3880",,""
"2025-01-02","Direct Deposit Wealthfront Edi Pymnts (cash)",-30.07,"posted","",,true,,"internal transfer","Cash Management (Joint Tenants in Common)","3880",,""
"2025-01-02","Direct Debit Central Loan Aloan Paymt (cash)",7588.72,"posted","Home","Fixed Costs",false,,"regular","Cash Management (Joint Tenants in Common)","3880",,"Central Loan Adm Loan Paymt"
"2025-01-01","Sp Sanskar Teaching",350,"posted","Kids Activities","Wants",false,,"regular","Chase Unlimited","9835",,""
"2025-01-01","Cvs",6.99,"posted","Healthcare","Needs",false,,"regular","Chase Unlimited","9835",,""
"2025-01-01","Peetscoffee-mightyleaf",5.25,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-01-01","Mylapore - Fremont",75.86,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2025-01-01","Interest Earned In December Interest Paid_interest",-0.1,"posted","",,true,,"income","Individual Cash Account","2513",,""
"2024-12-31","Lucky #782 Union Ci",20.96,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-12-31","Kindercare",598.5,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Chase Unlimited","9835",,"Kindercare"
"2024-12-31","Chick-fil-a",29.41,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-31","Mylapore - Fremont",23.38,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-31","Highland Hospital",5.55,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-31","Meta Platforms I Bbwsor0c5h B7i4llf2e1 Ctx",-176.78,"posted","",,true,,"internal transfer","Total Checking","5670",,""
"2024-12-31","Interest Payment",-0.2,"posted","",,true,,"income","Total Checking","5670",,""
"2024-12-31","Kindle Svcs*zp0d913x0",11.99,"posted","Entertainment","Wants",false,,"regular","Prime Visa","0187",,""
"2024-12-31","Dividend",-0.22,"posted","",,true,,"regular","Regular Checking","5918",,""
"2024-12-31","Interest Paid",-254.89,"posted","",,true,,"income","Online Savings","9721",,""
"2024-12-31","Walmart",-14.34,"posted","Shops","Wants",false,,"regular","Platinum Card®","1008",,""
"2024-12-31","Interest Paid",-0.02,"posted","",,true,,"income","Investor Checking","1225",,""
"2024-12-31","Fidelity Investments (account ) Money Out Withdrawal",30.07,"posted","",,true,,"internal transfer","Individual Cash Account","2513",,""
"2024-12-30","Highland Hospital",4.83,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-30","Travel Credit $300-year",-300,"posted","",,true,,"internal transfer","Sapphire Reserve","8119",,""
"2024-12-30","Highland Hospital",4.67,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-30","Chaat Bhavan Fremont",62.78,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-30","Direct Deposit Connectyourcoptumclaim (cash)",-64.78,"posted","",,true,,"income","Cash Management (Joint Tenants in Common)","3880",,""
"2024-12-30","Direct Deposit Apa Treas 3 Misc Pay (cash)",-335.58,"posted","",,true,,"income","Cash Management (Joint Tenants in Common)","3880",,""
"2024-12-30","Rosewood Miramar - Rsanta Barbara",201.74,"posted","Travel & Vacation","Wants",false,"Santa Barbara 24","regular","Platinum Card®","1008",,""
"2024-12-29","Chipotle Mexican Grill",54.24,"posted","Travel & Vacation","Wants",false,"Santa Barbara 24","regular","Sapphire Reserve","8119",,""
"2024-12-29","Zelle Payment From Pallavi Singh Bacnxng4ncf0",-30,"posted","Travel & Vacation","Wants",false,"Santa Barbara 24","regular","Total Checking","5670",,""
"2024-12-29","Amazon Mktpl*ze7p45w90",8.08,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-12-29","Amazon Mktpl*zp9i81lj0",65.12,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-12-28","Santa Barbara Zoo",11,"posted","Travel & Vacation","Wants",false,"Santa Barbara 24","regular","Chase Unlimited","9835",,""
"2024-12-28","Santa Barbara Zoo",65,"posted","Travel & Vacation","Wants",false,"Santa Barbara 24","regular","Chase Unlimited","9835",,""
"2024-12-28","Dd *doordash Apnaindia",35.18,"posted","Travel & Vacation","Wants",false,"Santa Barbara 24","regular","Sapphire Reserve","8119",,""
"2024-12-28","Finney's Crafthouse & Ki",77.54,"posted","Travel & Vacation","Wants",false,"Santa Barbara 24","regular","Sapphire Reserve","8119",,""
"2024-12-28","Walmart",14.34,"posted","Shops","Wants",false,,"regular","Platinum Card®","1008",,""
"2024-12-28","Comcast",90,"posted","Utilities","Needs",false,,"regular","Platinum Card®","1008",,"Comcast"
"2024-12-27","Sb Natural History",41,"posted","Travel & Vacation","Wants",false,"Santa Barbara 24","regular","Chase Unlimited","9835",,""
"2024-12-27","Dd *doordash Californi",58.71,"posted","Travel & Vacation","Wants",false,"Santa Barbara 24","regular","Sapphire Reserve","8119",,""
"2024-12-27","Cubanissimo Cafe",5.27,"posted","Travel & Vacation","Wants",false,"Santa Barbara 24","regular","Sapphire Reserve","8119",,""
"2024-12-27","Flor De Maiz - Cabri",88.72,"posted","Travel & Vacation","Wants",false,"Santa Barbara 24","regular","Sapphire Reserve","8119",,""
"2024-12-27","Wise Inc Wise Trnwise",5000,"posted","Vinod Living Expenses","Fixed Costs",false,,"regular","Total Checking","5670",,""
"2024-12-27","Direct Debit Chase Credit Cautopay (cash)",4856.16,"posted","",,true,,"internal transfer","Cash Management (Joint Tenants in Common)","3880",,""
"2024-12-27","Direct Deposit Connectyourcoptumclaim (cash)",-181,"posted","",,true,,"income","Cash Management (Joint Tenants in Common)","3880",,""
"2024-12-26","Automatic Payment - Thank",-4856.16,"posted","",,true,,"internal transfer","Chase Unlimited","9835",,""
"2024-12-26","Fastrak Csc",75,"posted","Car","Fixed Costs",false,,"regular","Chase Unlimited","9835",,""
"2024-12-26","T.j.maxx",-55.09,"posted","Clothing","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-12-26","Chick-fil-a",29.41,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-26","Zelle Payment To Pallavi Singh Jpm99atmkcxm",225,"posted","Travel & Vacation","Wants",false,"Santa Barbara 24","regular","Total Checking","5670",,""
"2024-12-26","Direct Debit Chase Credit Cautopay (cash)",3581.18,"posted","",,true,,"internal transfer","Cash Management (Joint Tenants in Common)","3880",,""
"2024-12-25","Etsy, Inc",2.5,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-12-25","Tommy Thai",77,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-25","Amex Fine Hotels Andamextravel.com",3383.02,"posted","Travel & Vacation","Wants",false,"Santa Barbara 24","regular","Platinum Card®","1008",,""
"2024-12-25","Amextravel.com",180.77,"posted","Travel & Vacation","Wants",false,"Santa Barbara 24","regular","Platinum Card®","1008",,""
"2024-12-24","Kindercare",598.5,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Chase Unlimited","9835",,"Kindercare"
"2024-12-24","Sutter Health System Mho",15,"posted","Healthcare","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-12-24","Target",250,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-12-24","Currypizzahouse",44.62,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-24","Highland Hospital",11.03,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-24","Automatic Payment - Thank",-3581.18,"posted","",,true,,"internal transfer","Sapphire Reserve","8119",,""
"2024-12-24","Pints Of Joy",18.1,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-24","Highland Hospital",7.25,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-24","Stratford School",500,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Total Checking","5670",,""
"2024-12-24","Connectyourcare Optumclaim",-2500,"posted","",,true,,"internal transfer","Total Checking","5670",,""
"2024-12-24","Amazon.com*ze5du1ws2",8.21,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-12-24","Direct Deposit Connectyourcoptumclaim (cash)",-3179.9,"posted","",,true,,"income","Cash Management (Joint Tenants in Common)","3880",,""
"2024-12-24","Direct Debit Pgande Online (cash)",56.59,"posted","Utilities","Needs",false,,"regular","Cash Management (Joint Tenants in Common)","3880",,"PG&E"
"2024-12-24","Direct Debit Pgande Online (cash)",56.59,"posted","Utilities","Needs",false,,"regular","Cash Management (Joint Tenants in Common)","3880",,""
"2024-12-23","Csj Smart Meters",5,"posted","Car","Fixed Costs",false,,"regular","Chase Unlimited","9835",,""
"2024-12-23","Childdiscoverymus",36,"posted","Kids Activities","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-12-23","Theverge.com",50,"posted","Entertainment","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-12-23","Target",12,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-12-23","Namaste India",20.64,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-12-23","Highland Hospital",6.83,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-23","Amazon.com*ze38i4on0",177.19,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-12-23","Amazon.com*z95v84hp1",25,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-12-21","Safeway",3.13,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-12-21","Safeway",103.23,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-12-21","T.j.maxx",253.43,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-12-21","Lucky #713 Fremont",44.31,"posted","Groceries","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-12-21","Apple.com-bill",9.99,"posted","Subscriptions","Needs",false,,"regular","Chase Unlimited","9835",,"Apple.com-bill"
"2024-12-21","Zelle Payment To Sheila Azizi",30,"posted","Personal Care","Needs",false,,"regular","Total Checking","5670",,""
"2024-12-20","Target",6.73,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-12-20","Highland Hospital",12.08,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-20","Solkadhi",28.08,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-19","Walgreens",7.22,"posted","Healthcare","Needs",false,,"regular","Chase Unlimited","9835",,""
"2024-12-19","Target",27.78,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-12-19","Target",27.78,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-12-19","Target",11.06,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-12-19","Target",22.14,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-12-19","Roc*sakoon Restaurants In",115.76,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-19","Raja Sweets & Indian Cui",135.5,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-19","Amazon Mktpl*z94749z40",65.31,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-12-19","Amazon Mktpl*z92oz3n30",105.19,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-12-19","External Deposit: Meta - Direct Dep",-426,"posted","",,true,,"income","Regular Checking","5918",,""
"2024-12-19","Direct Deposit Meta Direct Dep (cash)",-6623.17,"posted","",,true,,"income","Cash Management (Joint Tenants in Common)","3880",,""
"2024-12-19","Direct Deposit Alameda Healpr Payment (cash)",-7425.5,"posted","",,true,,"income","Cash Management (Joint Tenants in Common)","3880",,""
"2024-12-19","Costco Gas",55.21,"posted","Car","Fixed Costs",false,,"regular","Costco Anywhere Visa® Card by Citi","7178",,""
"2024-12-18","Sephora",219.41,"posted","Shops","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-12-18","United",-64.5,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Chase Unlimited","9835",,""
"2024-12-18","United",-23.4,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Chase Unlimited","9835",,""
"2024-12-18","United",-64.5,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Chase Unlimited","9835",,""
"2024-12-18","Facebook Fitness Cente",408,"posted","Fitness","Wants",false,,"regular","Chase Unlimited","9835",,""
"2024-12-18","Air Can",-5.51,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Sapphire Reserve","8119",,""
"2024-12-18","Air Can",70.39,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Sapphire Reserve","8119",,""
"2024-12-18","Air Can",-26.45,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Sapphire Reserve","8119",,""
"2024-12-18","Air Can",70.39,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Sapphire Reserve","8119",,""
"2024-12-18","Air Can",-26.45,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Sapphire Reserve","8119",,""
"2024-12-18","Highland Hospital",22.08,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-18","Air Can",70.39,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Sapphire Reserve","8119",,""
"2024-12-18","Air Can",62.86,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Sapphire Reserve","8119",,""
"2024-12-18","Air Can",38.29,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Sapphire Reserve","8119",,""
"2024-12-18","Air Can",-5.3,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Sapphire Reserve","8119",,""
"2024-12-18","Air Can",62.86,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Sapphire Reserve","8119",,""
"2024-12-18","Air Can",70.39,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Sapphire Reserve","8119",,""
"2024-12-18","Air Can",-103.99,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Sapphire Reserve","8119",,""
"2024-12-18","Air Can",-26.45,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Sapphire Reserve","8119",,""
"2024-12-18","Air Can",62.86,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Sapphire Reserve","8119",,""
"2024-12-18","Amazon.com*z11274q31",48.5,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-12-18","Direct Deposit Connectyourcoptumclaim (cash)",-5.44,"posted","",,true,,"income","Cash Management (Joint Tenants in Common)","3880",,""
"2024-12-17","Netflix",15.49,"posted","Subscriptions","Needs",false,,"regular","Chase Unlimited","9835",,"Netflix"
"2024-12-17","Kindercare",598.5,"posted","Day Care and Preschools","Fixed Costs",false,,"regular","Chase Unlimited","9835",,"Kindercare"
"2024-12-17","85c Bakery Cafe Usa",6.25,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-17","Res",-689.61,"posted","Travel & Vacation","Wants",false,"Cambodia & Vietnam 2024","regular","Sapphire Reserve","8119",,""
"2024-12-17","85c Bakery Cafe Usa",5.21,"posted","Restaurants","Wants",false,,"regular","Sapphire Reserve","8119",,""
"2024-12-17","United",881,"posted","Travel & Vacation","Wants",false,"New Zealand 25","regular","Sapphire Reserve","8119",,""
"2024-12-17","Direct Deposit Connectyourcoptumclaim (cash)",-27.08,"posted","",,true,,"income","Cash Management (Joint Tenants in Common)","3880",,""
"2024-12-17","Cambodia + lunch to Charmaine Ng",28,"posted","Travel & Vacation","Wants",false,"Cambodia & Vietnam 2024","regular","Anchita-Venkatesh",,,""
"2024-12-17","December to Ingrid Revolorio",300,"posted","Home Maintenance","Needs",false,,"regular","Anchita-Venkatesh",,,""
"2024-12-16","76 - Nw2611125 Asd2 No",10.1,"posted","Car","Fixed Costs",false,,"regular","Chase Unlimited","9835",,""
"2024-12-16","Amazon Mktpl*z183m1le1",70.85,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-12-16","Amazon.com*z92p40c52",21.03,"posted","Shops","Wants",false,,"regular","Prime Visa","0187",,""
"2024-12-16","Direct Debit Citi Autopay Payment (cash)",985.33,"posted","",,true,,"internal transfer","Cash Management (Joint Tenants in Common)","3880",,""
"2024-12-16","Direct Debit Alameda Countyutility (cash)",113.45,"posted","Utilities","Needs",false,,"regular","Cash Management (Joint Tenants in Common)","3880",,"Water Bill"
